uuid,product_id,transaction_id,original_transaction_id,renewal_number,revenue_usd_corrected
538f41d0-bb17-4b41-8266-99c3b5a85dca,weekly.2.49,cd382b50-0fab-4884-8afd-80dcb37079ed,cd382b50-0fab-4884-8afd-80dcb37079ed,0,0
538f41d0-bb17-4b41-8266-99c3b5a85dca,weekly.2.49,e01e9242-af69-4adb-b061-f69cc3afd7a5,cd382b50-0fab-4884-8afd-80dcb37079ed,1,0
ead30600-25da-483c-a4ea-50a4d947eeb8,weekly.2.49,cebe24de-e087-4e31-b808-7c44c9d56e39,cebe24de-e087-4e31-b808-7c44c9d56e39,0,0
ead30600-25da-483c-a4ea-50a4d947eeb8,weekly.2.49,e51dbd8d-43be-4af9-9096-3dcdce44d699,cebe24de-e087-4e31-b808-7c44c9d56e39,1,0
a1a3d6b8-f63c-4fb8-b9ba-98a3afd78b6c,weekly.4.99.3d.trial,d8893f12-3a19-416f-9740-0985c26d26e7,d8893f12-3a19-416f-9740-0985c26d26e7,0,0
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,d8ca2509-53a9-4397-861a-44e3574a23d0,d8ca2509-53a9-4397-861a-44e3574a23d0,0,0
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,f4ddb35f-bccd-4afd-a629-aedb96139a37,d8ca2509-53a9-4397-861a-44e3574a23d0,1,6848
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,221b5e30-2192-4183-b1d8-684774744866,d8ca2509-53a9-4397-861a-44e3574a23d0,2,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,f4723822-c8fa-43f7-a5ef-b9891314c14c,d8ca2509-53a9-4397-861a-44e3574a23d0,3,82196
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,f100fa51-9105-4cf5-8510-a4891ba12d6e,d8ca2509-53a9-4397-861a-44e3574a23d0,4,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,918b8725-57bb-435a-8ca5-28681d3650a2,d8ca2509-53a9-4397-861a-44e3574a23d0,5,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,de31d899-c599-4837-8fa5-fe4fdac6e119,d8ca2509-53a9-4397-861a-44e3574a23d0,6,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,b10b7cbe-7435-4199-a6b5-470cd79b2ac5,d8ca2509-53a9-4397-861a-44e3574a23d0,7,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,26eedc10-95c7-4723-b012-a0c2b7c88d0f,d8ca2509-53a9-4397-861a-44e3574a23d0,8,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,462a00cf-c793-4e96-96d4-fb8dd45fa3ab,d8ca2509-53a9-4397-861a-44e3574a23d0,9,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,6dec3ac4-854b-4dfa-8887-1cb95f301c1b,d8ca2509-53a9-4397-861a-44e3574a23d0,10,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,0dee79c4-00c5-47db-affe-b450f428eae5,d8ca2509-53a9-4397-861a-44e3574a23d0,11,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,100db91f-a6d5-4724-a114-53d45c55ca7e,d8ca2509-53a9-4397-861a-44e3574a23d0,12,249
8e382c0e-30a8-4ad8-81a4-25db9ef83cae,weekly.2.49,d95c038c-3491-46dc-9b42-6f6e9cd17cfa,d8ca2509-53a9-4397-861a-44e3574a23d0,13,0
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,db9f6607-c9b4-49ed-9581-80b7596e0be5,db9f6607-c9b4-49ed-9581-80b7596e0be5,0,0
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,cf36b39e-4a14-46b7-915e-8ae2116f5290,db9f6607-c9b4-49ed-9581-80b7596e0be5,1,0
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,0f747245-4137-4f05-8993-6a63568edfa4,db9f6607-c9b4-49ed-9581-80b7596e0be5,2,499
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,c9e80855-e5c3-4689-9b8f-0ac5d8d44de3,db9f6607-c9b4-49ed-9581-80b7596e0be5,3,499
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,5e1b64ee-d755-4e43-b3ef-38444ae0c211,db9f6607-c9b4-49ed-9581-80b7596e0be5,4,499
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,2042d994-4af8-4f97-a2ea-8876e6ee096a,db9f6607-c9b4-49ed-9581-80b7596e0be5,5,499
821ad00e-2f16-49f3-94ed-71de385ab8b6,weekly.4.99.3d.trial,ab3c5409-7a2d-452d-b650-fe7496920f59,db9f6607-c9b4-49ed-9581-80b7596e0be5,6,499
6e1465fe-050c-4360-acf6-c428f4711933,monthly.7.49,e0dbf153-941b-405d-95af-9760eac03165,e0dbf153-941b-405d-95af-9760eac03165,0,0
6e1465fe-050c-4360-acf6-c428f4711933,monthly.7.49,56722232-aab0-4a3e-88ff-c7d877c434ed,e0dbf153-941b-405d-95af-9760eac03165,1,0
3b5effba-f9b9-467b-ba4c-60c8697914c9,weekly.2.49,e542a377-083a-4201-a9fd-92fb3348ce93,e542a377-083a-4201-a9fd-92fb3348ce93,0,0
3b5effba-f9b9-467b-ba4c-60c8697914c9,weekly.2.49,6b530197-0844-41dd-be2c-d3679bb48654,e542a377-083a-4201-a9fd-92fb3348ce93,1,0
60a7d6d6-072a-4a16-9f1e-b9907b378fc3,monthly.7.49,e6d9a2e8-99cb-448a-875f-ab7b4d36de74,e6d9a2e8-99cb-448a-875f-ab7b4d36de74,0,0
60a7d6d6-072a-4a16-9f1e-b9907b378fc3,monthly.7.49,00d410f6-1438-4d30-ba8d-0b6804de7512,e6d9a2e8-99cb-448a-875f-ab7b4d36de74,1,0
26cb30e0-92cc-4495-b638-f238bfa93853,monthly.9.99.3d.trial,eaef1ade-437d-466e-a1aa-f3b57de3faa4,eaef1ade-437d-466e-a1aa-f3b57de3faa4,0,0
26cb30e0-92cc-4495-b638-f238bfa93853,monthly.9.99.3d.trial,e5b0ef5e-a4b8-41d1-a055-6dd78be0b7c3,eaef1ade-437d-466e-a1aa-f3b57de3faa4,1,0
9738192e-5ac7-4a8b-9ca5-206ccf9baff9,weekly.4.99.3d.trial,eb52e1fe-7a70-475d-a8e2-ce28fab01a29,eb52e1fe-7a70-475d-a8e2-ce28fab01a29,0,0
9738192e-5ac7-4a8b-9ca5-206ccf9baff9,weekly.4.99.3d.trial,35f89083-567c-4497-911c-504685d2ba3d,eb52e1fe-7a70-475d-a8e2-ce28fab01a29,1,0
e53d6b55-c51a-47c9-bff7-84a110aa2348,weekly.4.99.3d.trial,ecc49ea9-4c9b-4e1a-96b0-b4a11bf70b56,ecc49ea9-4c9b-4e1a-96b0-b4a11bf70b56,0,0
bf33db95-2347-4253-93e5-3003e93153b7,weekly.2.49,eceaa9e6-1713-4c6e-97ed-203f681ce40a,eceaa9e6-1713-4c6e-97ed-203f681ce40a,0,0
bf33db95-2347-4253-93e5-3003e93153b7,weekly.2.49,4b052243-6369-4210-8efd-1b68fa359b62,eceaa9e6-1713-4c6e-97ed-203f681ce40a,1,0
7db12a4f-aa2e-4d66-afd3-5240a5e71b2e,weekly.4.99.3d.trial,eda83b95-23c8-45a8-8195-d2a1f32640c0,eda83b95-23c8-45a8-8195-d2a1f32640c0,0,0
7db12a4f-aa2e-4d66-afd3-5240a5e71b2e,weekly.4.99.3d.trial,5c483186-391c-476d-8a3d-f5f169ac7dff,eda83b95-23c8-45a8-8195-d2a1f32640c0,1,0
782a5f06-c929-4ea5-84de-2006b6f66eb2,weekly.4.99.3d.trial,ef4e9d77-b406-4ff1-8612-540a96e299f2,ef4e9d77-b406-4ff1-8612-540a96e299f2,0,0
d99b609b-34a0-4af9-9abc-399ec940ee55,weekly.2.49,ef82ba85-91f2-46fc-a63d-7093221f6500,ef82ba85-91f2-46fc-a63d-7093221f6500,0,0
d99b609b-34a0-4af9-9abc-399ec940ee55,weekly.2.49,e765247e-88af-4749-ab7b-3a2b385b758e,ef82ba85-91f2-46fc-a63d-7093221f6500,1,0
d99b609b-34a0-4af9-9abc-399ec940ee55,weekly.2.49,79c72929-5148-4c5b-b9bb-214222f2162c,ef82ba85-91f2-46fc-a63d-7093221f6500,2,0
d99b609b-34a0-4af9-9abc-399ec940ee55,weekly.2.49,263c4025-218c-4e8b-9b38-cfce6f6566c6,ef82ba85-91f2-46fc-a63d-7093221f6500,3,0
37ba8de4-9338-4762-9b66-f4305255a0ca,weekly.4.99.3d.trial,f3c548ff-4d4a-4713-be05-0d219c10c3c0,f3c548ff-4d4a-4713-be05-0d219c10c3c0,0,0
37ba8de4-9338-4762-9b66-f4305255a0ca,weekly.4.99.3d.trial,ed540b8e-d827-4844-846c-bfefca36630d,f3c548ff-4d4a-4713-be05-0d219c10c3c0,1,0
3b17a35f-b57f-4ac4-a9dc-58132ffac867,monthly.7.49,f4c88ca1-227a-499b-b1b9-c35f2609ea2d,f4c88ca1-227a-499b-b1b9-c35f2609ea2d,0,0
3b17a35f-b57f-4ac4-a9dc-58132ffac867,monthly.7.49,b130bc99-7e4a-4267-bb6b-d5f0286433c7,f4c88ca1-227a-499b-b1b9-c35f2609ea2d,1,0
13fff274-7d20-4625-93ab-24192fae1127,monthly.9.99.3d.trial,f62219ab-69cb-494f-81e8-e3d86b34b6be,f62219ab-69cb-494f-81e8-e3d86b34b6be,0,0
13fff274-7d20-4625-93ab-24192fae1127,monthly.9.99.3d.trial,69d79d60-e383-437a-8bca-0c6e059901fa,f62219ab-69cb-494f-81e8-e3d86b34b6be,1,0
355ff3ea-0fd4-460c-bcfb-4dbd1bdb1d3f,weekly.2.49,f76b3108-5589-4d9a-9652-9f94f1385016,f76b3108-5589-4d9a-9652-9f94f1385016,0,0
355ff3ea-0fd4-460c-bcfb-4dbd1bdb1d3f,weekly.2.49,4e47260c-c42a-4625-b705-564bf85494f6,f76b3108-5589-4d9a-9652-9f94f1385016,1,0
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,0,0
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,48419526-67fd-446f-b149-df5b05d2bd8e,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,1,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,87b3b18c-191e-47d2-88bb-5d900ff12fe8,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,2,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,01d9d611-9640-42e3-a481-baed699d4802,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,3,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,4985d3e4-0cf9-4614-829c-196f8b8cdcf9,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,4,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,267ac538-8ca9-4661-8529-646a1415100c,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,5,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,4d581c81-081f-45ae-b9fc-791e50124ee5,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,6,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,a144a849-6497-4ceb-9253-4306182e9201,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,7,176684
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,41efeb08-6dfd-4e24-82f2-a1aeacb28199,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,8,249
c8c8654b-367e-4527-ad4f-34b1dbdf0529,weekly.2.49,39e19f15-9867-4cf6-b004-801100501481,f7cc21a5-cc12-4f88-bd70-93af0ccfe490,9,249
8080173a-2d88-47ef-8f86-d87fdaaed66a,monthly.7.49,fcfb4ad4-3ed7-4b2f-9e9f-deeed20ee665,fcfb4ad4-3ed7-4b2f-9e9f-deeed20ee665,0,0
8080173a-2d88-47ef-8f86-d87fdaaed66a,monthly.7.49,b4b87d92-77a8-4cd8-9ecd-cec735f45400,fcfb4ad4-3ed7-4b2f-9e9f-deeed20ee665,1,0
983f0e63-29c7-4f1f-86c8-74f4952c15b5,monthly.9.99.3d.trial,fd809e7c-e6de-48d5-8f79-1a66744777f3,fd809e7c-e6de-48d5-8f79-1a66744777f3,0,0
983f0e63-29c7-4f1f-86c8-74f4952c15b5,monthly.9.99.3d.trial,9acdfb23-7305-498e-96f8-7c28059485b2,fd809e7c-e6de-48d5-8f79-1a66744777f3,1,0
eb40f849-8c01-4990-83c4-24b84c3e969d,monthly.9.99.3d.trial,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,0,0
eb40f849-8c01-4990-83c4-24b84c3e969d,monthly.9.99.3d.trial,06bb2b56-390d-4f68-8f8a-9afe5605de85,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,1,999
eb40f849-8c01-4990-83c4-24b84c3e969d,monthly.9.99.3d.trial,b1c3f1a7-2631-4410-bd32-6cf37f1b21cd,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,2,999
eb40f849-8c01-4990-83c4-24b84c3e969d,monthly.9.99.3d.trial,c672e200-cd90-4a16-9e14-491f3e9fe747,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,3,999
eb40f849-8c01-4990-83c4-24b84c3e969d,monthly.9.99.3d.trial,e30eea89-8f57-4edf-b392-c2afbd41a37b,fdaa3214-89d0-4d93-ac0b-92e0cf01ccae,4,999
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,ffcd548d-024f-4141-b4a3-7b2f118b2e07,ffcd548d-024f-4141-b4a3-7b2f118b2e07,0,0
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,34c1d184-77ce-4d33-9d99-91bd2e9a758d,ffcd548d-024f-4141-b4a3-7b2f118b2e07,1,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,3e31c16d-9678-4212-a5d6-146733255ada,ffcd548d-024f-4141-b4a3-7b2f118b2e07,2,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,41ab79db-f18c-40c7-b0b3-2d7ab3a5246c,ffcd548d-024f-4141-b4a3-7b2f118b2e07,3,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,ee62075f-c5b6-4a12-97bd-36f24e2a046e,ffcd548d-024f-4141-b4a3-7b2f118b2e07,4,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,cc5c9e1b-e20a-453f-8a82-d68bdffe6523,ffcd548d-024f-4141-b4a3-7b2f118b2e07,5,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,62ff3e36-a1ad-42da-b183-67358db5c2fb,ffcd548d-024f-4141-b4a3-7b2f118b2e07,6,249
7921bb15-a4a5-4335-bd3a-74e194653d65,weekly.2.49,a6ebea25-3fd9-4633-b86e-7f5531bc1313,ffcd548d-024f-4141-b4a3-7b2f118b2e07,7,0
925200f9-322f-49db-b980-ed5861021826,weekly.4.99.3d.trial,00f68ef0-8143-4ec7-82ed-07f3544e1e5c,00f68ef0-8143-4ec7-82ed-07f3544e1e5c,0,0
925200f9-322f-49db-b980-ed5861021826,weekly.4.99.3d.trial,c1db4759-65fa-43c5-98ef-c4ce2f9c3e36,00f68ef0-8143-4ec7-82ed-07f3544e1e5c,1,0
5dcc2628-1534-4d22-8c61-ce284dddb2f4,weekly.4.99.3d.trial,0c57ac2e-4f41-47cf-81a9-dfb2ce60fce7,0c57ac2e-4f41-47cf-81a9-dfb2ce60fce7,0,0
5dcc2628-1534-4d22-8c61-ce284dddb2f4,weekly.4.99.3d.trial,b005732c-fc64-421b-852a-945f5bc3d9fd,0c57ac2e-4f41-47cf-81a9-dfb2ce60fce7,1,0
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,0d4e2576-f83d-452d-8e4d-3fb6123155c9,0d4e2576-f83d-452d-8e4d-3fb6123155c9,0,0
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,ee68093e-09dc-45a9-8084-c099d83eb2e6,0d4e2576-f83d-452d-8e4d-3fb6123155c9,1,249
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,b13bc4ee-26bf-4977-8e9c-7cb4ea0e6fad,0d4e2576-f83d-452d-8e4d-3fb6123155c9,2,249
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,f68ebde5-c6d3-4331-a1f1-2fa9bf31be57,0d4e2576-f83d-452d-8e4d-3fb6123155c9,3,249
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,54b2cef0-80a0-46e7-af1c-31a80092f1e3,0d4e2576-f83d-452d-8e4d-3fb6123155c9,4,249
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,0c8d4019-269e-42ad-ace7-6daf21b53a56,0d4e2576-f83d-452d-8e4d-3fb6123155c9,5,249
76bdba72-6d19-4d6c-9383-1751261b2d54,weekly.2.49,4c509195-de0c-4255-bda0-b362c394bc42,0d4e2576-f83d-452d-8e4d-3fb6123155c9,6,249
8f1c7458-74a1-49a1-8fda-3c967b0e6b75,weekly.2.49,0e035f95-297e-4e3e-b721-43a6abc4f046,0e035f95-297e-4e3e-b721-43a6abc4f046,0,0
8f1c7458-74a1-49a1-8fda-3c967b0e6b75,weekly.2.49,b7a35d5b-5cbb-49f7-a1e9-f0ca41e71c71,0e035f95-297e-4e3e-b721-43a6abc4f046,1,0
f29356e4-dfef-4244-8ab4-019a6ace16fa,weekly.2.49,0ec1aaac-8ceb-4149-a1bd-bbdd2f8b3b80,0ec1aaac-8ceb-4149-a1bd-bbdd2f8b3b80,0,0
f29356e4-dfef-4244-8ab4-019a6ace16fa,weekly.2.49,21729473-d8de-4327-af2b-6be828189d2b,0ec1aaac-8ceb-4149-a1bd-bbdd2f8b3b80,1,0
7ce06472-46ab-4cbd-9341-7067bc15581c,weekly.2.49,0f77fe4b-1f22-4f4b-860d-c04eedd2c473,0f77fe4b-1f22-4f4b-860d-c04eedd2c473,0,249
7ce06472-46ab-4cbd-9341-7067bc15581c,weekly.2.49,85e37339-1e60-4e14-8929-97d13b00f16b,0f77fe4b-1f22-4f4b-860d-c04eedd2c473,1,0
655a820a-8761-456b-a8bc-39811f35db18,weekly.2.49,12d223f0-f2cc-4960-aaf5-d333e097a8cb,12d223f0-f2cc-4960-aaf5-d333e097a8cb,0,0
655a820a-8761-456b-a8bc-39811f35db18,weekly.2.49,8e2cb432-9cc3-4955-949d-e43cc655828f,12d223f0-f2cc-4960-aaf5-d333e097a8cb,1,0
cfe7014d-efc1-40db-be28-365d7ef81c20,weekly.4.99.3d.trial,1420cf75-44b0-4d59-bf02-12c11a9dc00e,1420cf75-44b0-4d59-bf02-12c11a9dc00e,0,0
cfe7014d-efc1-40db-be28-365d7ef81c20,weekly.4.99.3d.trial,8855c5b2-cd2b-40cc-86c3-aa6f65f31753,1420cf75-44b0-4d59-bf02-12c11a9dc00e,1,0
db7e944a-6696-4fed-a0ac-198f9444bc34,weekly.4.99.3d.trial,144f71e4-ef4b-4506-a13b-927f3406e086,144f71e4-ef4b-4506-a13b-927f3406e086,0,0
db7e944a-6696-4fed-a0ac-198f9444bc34,weekly.4.99.3d.trial,31b655f5-47f5-421b-b135-e092e4b048ec,144f71e4-ef4b-4506-a13b-927f3406e086,1,0
7d585a3b-380f-4b8e-852b-b06dd733be6a,weekly.2.49,1552c125-60b2-4c1f-a3a7-40b1b4addf24,1552c125-60b2-4c1f-a3a7-40b1b4addf24,0,0
7d585a3b-380f-4b8e-852b-b06dd733be6a,weekly.2.49,afbe3d8d-2b4e-4984-be25-f4d5217aa47c,1552c125-60b2-4c1f-a3a7-40b1b4addf24,1,0
9ba10dea-b904-4ae0-9e24-c01f2d3df21b,weekly.2.49,15689fe9-1544-43d1-8fbc-c43ec0fc7cbd,15689fe9-1544-43d1-8fbc-c43ec0fc7cbd,0,0
9ba10dea-b904-4ae0-9e24-c01f2d3df21b,weekly.2.49,037b025c-141a-43c9-982b-6a1689f0b368,15689fe9-1544-43d1-8fbc-c43ec0fc7cbd,1,0
dc3dc1a0-5396-4285-a7a3-1a6605665927,weekly.2.49,187e1981-c636-4bd9-b882-9502020977e3,187e1981-c636-4bd9-b882-9502020977e3,0,0
dc3dc1a0-5396-4285-a7a3-1a6605665927,weekly.2.49,dc5e4db3-4dd6-4042-ba96-573ff52c1b86,187e1981-c636-4bd9-b882-9502020977e3,1,0
07114a75-5eb4-4f91-a179-e0b5c9327432,weekly.2.49,198a76fa-fb89-4de7-96cf-bb7a0caf9a5c,198a76fa-fb89-4de7-96cf-bb7a0caf9a5c,0,0
510596b3-81dd-4657-ae10-f867f341240f,weekly.4.99.3d.trial,1d61abbd-da54-46cc-81b7-fcaca96f1588,1d61abbd-da54-46cc-81b7-fcaca96f1588,0,0
510596b3-81dd-4657-ae10-f867f341240f,weekly.4.99.3d.trial,6535bd72-54c2-430e-8a88-46c78a1812ea,1d61abbd-da54-46cc-81b7-fcaca96f1588,1,0
a35aeef7-6a03-4727-9149-7ee9f5fb0125,weekly.4.99.3d.trial,201175ff-0da9-4f98-8f84-07a31b5de387,201175ff-0da9-4f98-8f84-07a31b5de387,0,0
a35aeef7-6a03-4727-9149-7ee9f5fb0125,weekly.4.99.3d.trial,bde1bc20-0efa-47e3-9cac-b18d20d6046f,201175ff-0da9-4f98-8f84-07a31b5de387,1,0
359da45b-816c-4217-9310-8bce257caf2d,weekly.4.99.3d.trial,22964607-1fec-4f46-827e-183c033bab80,22964607-1fec-4f46-827e-183c033bab80,0,0
359da45b-816c-4217-9310-8bce257caf2d,weekly.4.99.3d.trial,931c9577-b3a8-4edd-8852-3abe3dd56039,22964607-1fec-4f46-827e-183c033bab80,1,0
8ade1721-6451-41e6-aa5a-1a0cffdc791a,weekly.4.99.3d.trial,2358ff05-2004-444b-a7f8-8636fd2d2a25,2358ff05-2004-444b-a7f8-8636fd2d2a25,0,0
8ade1721-6451-41e6-aa5a-1a0cffdc791a,weekly.4.99.3d.trial,0b1fe267-1fca-4395-99b0-4c8e6851cf0f,2358ff05-2004-444b-a7f8-8636fd2d2a25,1,0
4a9dea55-5dae-427d-9aa1-33a556e94ec6,weekly.2.49,245858a7-0cd5-46c2-90e8-1c49deb71c6a,245858a7-0cd5-46c2-90e8-1c49deb71c6a,0,0
4a9dea55-5dae-427d-9aa1-33a556e94ec6,weekly.2.49,fd5bac59-af45-436a-8b19-4a8162be1f1a,245858a7-0cd5-46c2-90e8-1c49deb71c6a,1,0
03f63971-9668-444b-a455-16bd5d0f165e,weekly.2.49,24ac62fd-8d84-4a5b-8516-7aaa1b0d4ac6,24ac62fd-8d84-4a5b-8516-7aaa1b0d4ac6,0,0
03f63971-9668-444b-a455-16bd5d0f165e,weekly.2.49,f818788c-3bae-416b-a8e9-e6c6ff05d43c,24ac62fd-8d84-4a5b-8516-7aaa1b0d4ac6,1,0
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,257e9844-88bc-47b4-a704-590437c7d29b,257e9844-88bc-47b4-a704-590437c7d29b,0,0
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,74b288cc-5c65-4cd0-aa5a-5661c7cdad6a,257e9844-88bc-47b4-a704-590437c7d29b,1,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,9b7fbfea-ac00-4cee-b039-7d823871a20f,257e9844-88bc-47b4-a704-590437c7d29b,2,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,7b191a08-e1b5-4816-94bb-82f729278500,257e9844-88bc-47b4-a704-590437c7d29b,3,871
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,de03834e-1fe1-4bc2-934c-b2bff7b194b2,257e9844-88bc-47b4-a704-590437c7d29b,4,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,9994972e-1277-4b74-b6f2-73203e7bbd7a,257e9844-88bc-47b4-a704-590437c7d29b,5,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,1476cc5f-ddc5-46b1-bfe0-f3976855e4d5,257e9844-88bc-47b4-a704-590437c7d29b,6,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,3b626c85-f855-4e57-94bc-426e6eb8303d,257e9844-88bc-47b4-a704-590437c7d29b,7,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,454f963a-e74c-40fc-acb5-e1fa8af42ab8,257e9844-88bc-47b4-a704-590437c7d29b,8,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,0496e543-6712-458d-ad58-5f75cfb375cb,257e9844-88bc-47b4-a704-590437c7d29b,9,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,95a956d9-2b1d-4cc1-8deb-5182121d6fe1,257e9844-88bc-47b4-a704-590437c7d29b,10,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,98250e4b-2e49-4185-a542-d3e73dcf9d93,257e9844-88bc-47b4-a704-590437c7d29b,11,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,01b0dfc4-5001-4e3a-bf8d-c21497faa7ac,257e9844-88bc-47b4-a704-590437c7d29b,12,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,de35c7f6-b209-475a-806e-ab3adc012d53,257e9844-88bc-47b4-a704-590437c7d29b,13,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,57644070-b7b7-45a4-a849-128510eb5cbe,257e9844-88bc-47b4-a704-590437c7d29b,14,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,767c2007-3aad-4147-8e8a-beea96bc0eaa,257e9844-88bc-47b4-a704-590437c7d29b,15,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,467b1512-32ae-4163-a8a8-63c7323a2135,257e9844-88bc-47b4-a704-590437c7d29b,16,249
2ddb810f-a87e-4611-a040-90501c140176,weekly.2.49,dc68b1c9-c0ce-4414-b9f4-0fc0857b821e,257e9844-88bc-47b4-a704-590437c7d29b,17,249
28b8c4b9-55df-4cc8-aebc-549b1e0c9915,weekly.4.99.3d.trial,29d1d17b-234c-4489-8e2b-9d0f917c65d4,29d1d17b-234c-4489-8e2b-9d0f917c65d4,0,0
28b8c4b9-55df-4cc8-aebc-549b1e0c9915,weekly.4.99.3d.trial,1a5f92f5-4b4d-423b-b023-cb05617cdeb1,29d1d17b-234c-4489-8e2b-9d0f917c65d4,1,0
dddb9908-3c39-42a0-9626-7162292f8d6d,weekly.4.99.3d.trial,2aa6e388-4d69-41ec-9caf-11026b6209b5,2aa6e388-4d69-41ec-9caf-11026b6209b5,0,0
dddb9908-3c39-42a0-9626-7162292f8d6d,weekly.4.99.3d.trial,a586ed46-cbc0-4541-b446-ee10c49060d7,2aa6e388-4d69-41ec-9caf-11026b6209b5,1,0
1f89a5ea-2c90-4657-b200-f95fb73507f8,weekly.4.99.3d.trial,2b22f58b-d9c0-45e9-9178-2dd29ee1f6ea,2b22f58b-d9c0-45e9-9178-2dd29ee1f6ea,0,0
1f89a5ea-2c90-4657-b200-f95fb73507f8,weekly.4.99.3d.trial,85983b6f-5399-4ca3-8b61-7b3d84cf54c2,2b22f58b-d9c0-45e9-9178-2dd29ee1f6ea,1,0
